image_id,split,source_image,source_xml,box_index,class_id,raw_class_name,class_name,class_name_cn,xmin,ymin,xmax,ymax,width,height,area,pad_x_raw,pad_y_raw,scale,augmentation
01702,test,data/raw/GC10-DET/7/img_07_425504800_00992.jpg,data/raw/GC10-DET/lable/img_07_425504800_00992.xml,1,6,7_yiwu,inclusion,异物,163.5,262.5,232.5,662.0,69.0,399.5,27565.5,0.0,524.0,0.5,
01703,train,data/raw/GC10-DET/10/img_06_424826800_00494.jpg,data/raw/GC10-DET/lable/img_06_424826800_00494.xml,1,9,10_yaozhe,waist_folding,腰折,247.0,292.0,576.0,762.0,329.0,470.0,154630.0,0.0,524.0,0.5,
01704,test,data/raw/GC10-DET/4/img_03_3402617700_00768.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00768.xml,1,3,4_shuiban,water_spot,水斑,697.5,270.0,820.5,416.5,123.0,146.5,18019.5,0.0,524.0,0.5,
01705,val,data/raw/GC10-DET/7/img_08_425506600_00952.jpg,data/raw/GC10-DET/lable/img_08_425506600_00952.xml,1,6,7_yiwu,inclusion,异物,211.5,675.0,233.5,725.5,22.0,50.5,1111.0,0.0,524.0,0.5,
01706,train,data/raw/GC10-DET/2/img_02_4402541100_00001.jpg,data/raw/GC10-DET/lable/img_02_4402541100_00001.xml,1,1,2_hanfeng,welding_line,焊缝,1.0,579.5,1023.5,617.5,1022.5,38.0,38855.0,0.0,524.0,0.5,
01706,train,data/raw/GC10-DET/2/img_02_4402541100_00001.jpg,data/raw/GC10-DET/lable/img_02_4402541100_00001.xml,2,0,1_chongkong,punching_hole,冲孔,1002.5,671.5,1024.0,697.5,21.5,26.0,559.0,0.0,524.0,0.5,
01706,train,data/raw/GC10-DET/2/img_02_4402541100_00001.jpg,data/raw/GC10-DET/lable/img_02_4402541100_00001.xml,3,5,6_siban,silk_spot,丝斑,2.5,620.5,992.5,762.0,990.0,141.5,140085.0,0.0,524.0,0.5,
01707,train,data/raw/GC10-DET/2/img_05_3436789300_00961.jpg,data/raw/GC10-DET/lable/img_05_3436789300_00961.xml,1,1,2_hanfeng,welding_line,焊缝,278.0,497.5,1024.0,541.5,746.0,44.0,32824.0,0.0,524.0,0.5,
01708,train,data/raw/GC10-DET/6/img_07_4406645900_00877.jpg,data/raw/GC10-DET/lable/img_07_4406645900_00877.xml,1,5,6_siban,silk_spot,丝斑,862.5,451.0,955.0,605.5,92.5,154.5,14291.25,0.0,524.0,0.5,
01709,val,data/raw/GC10-DET/6/img_05_4406743300_00516.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00516.xml,1,5,6_siban,silk_spot,丝斑,524.5,378.0,625.5,720.5,101.0,342.5,34592.5,0.0,524.0,0.5,
01710,test,data/raw/GC10-DET/3/img_04_425622400_00002.jpg,data/raw/GC10-DET/lable/img_04_425622400_00002.xml,1,2,3_yueyawan,crescent_gap,月牙弯,57.5,604.0,184.5,762.0,127.0,158.0,20066.0,0.0,524.0,0.5,
01711,train,data/raw/GC10-DET/6/img_07_4406645900_00566.jpg,data/raw/GC10-DET/lable/img_07_4406645900_00566.xml,1,5,6_siban,silk_spot,丝斑,863.0,449.5,949.5,647.0,86.5,197.5,17083.75,0.0,524.0,0.5,
01712,train,data/raw/GC10-DET/5/img_02_425507000_00913.jpg,data/raw/GC10-DET/lable/img_02_425507000_00913.xml,1,4,5_youban,oil_spot,油斑,965.5,694.5,1013.5,735.5,48.0,41.0,1968.0,0.0,524.0,0.5,
01713,train,data/raw/GC10-DET/1/img_03_425364500_00001.jpg,data/raw/GC10-DET/lable/img_03_425364500_00001.xml,1,0,1_chongkong,punching_hole,冲孔,44.5,578.0,108.5,614.0,64.0,36.0,2304.0,0.0,524.0,0.5,
01713,train,data/raw/GC10-DET/1/img_03_425364500_00001.jpg,data/raw/GC10-DET/lable/img_03_425364500_00001.xml,2,1,2_hanfeng,welding_line,焊缝,2.0,494.5,1023.0,529.5,1021.0,35.0,35735.0,0.0,524.0,0.5,
01714,train,data/raw/GC10-DET/4/img_01_425392500_00788.jpg,data/raw/GC10-DET/lable/img_01_425392500_00788.xml,1,3,4_shuiban,water_spot,水斑,552.5,597.5,700.0,756.0,147.5,158.5,23378.75,0.0,524.0,0.5,
01715,train,data/raw/GC10-DET/10/img_02_3402618000_00007.jpg,data/raw/GC10-DET/lable/img_02_3402618000_00007.xml,1,9,10_yaozhe,waist_folding,腰折,150.0,374.5,987.0,736.0,837.0,361.5,302575.5,0.0,524.0,0.5,
01716,train,data/raw/GC10-DET/6/img_01_425005700_00403.jpg,data/raw/GC10-DET/lable/img_01_425005700_00403.xml,1,5,6_siban,silk_spot,丝斑,392.5,278.0,688.5,716.5,296.0,438.5,129796.0,0.0,524.0,0.5,
01717,train,data/raw/GC10-DET/6/img_06_4406645900_00491.jpg,data/raw/GC10-DET/lable/img_06_4406645900_00491.xml,1,5,6_siban,silk_spot,丝斑,792.0,375.5,898.5,726.5,106.5,351.0,37381.5,0.0,524.0,0.5,
01718,train,data/raw/GC10-DET/6/img_01_425005700_00270.jpg,data/raw/GC10-DET/lable/img_01_425005700_00270.xml,1,5,6_siban,silk_spot,丝斑,443.5,281.5,674.5,691.0,231.0,409.5,94594.5,0.0,524.0,0.5,
01719,train,data/raw/GC10-DET/6/img_01_425005700_00327.jpg,data/raw/GC10-DET/lable/img_01_425005700_00327.xml,1,5,6_siban,silk_spot,丝斑,392.5,295.0,756.0,722.5,363.5,427.5,155396.25,0.0,524.0,0.5,
01720,train,data/raw/GC10-DET/7/img_07_425508400_00364.jpg,data/raw/GC10-DET/lable/img_07_425508400_00364.xml,1,3,4_shuiban,water_spot,水斑,373.0,276.5,631.0,749.5,258.0,473.0,122034.0,0.0,524.0,0.5,
01721,val,data/raw/GC10-DET/2/img_03_436068600_00001.jpg,data/raw/GC10-DET/lable/img_03_436068600_00001.xml,1,1,2_hanfeng,welding_line,焊缝,2.5,615.5,1024.0,643.5,1021.5,28.0,28602.0,0.0,524.0,0.5,
01721,val,data/raw/GC10-DET/2/img_03_436068600_00001.jpg,data/raw/GC10-DET/lable/img_03_436068600_00001.xml,2,0,1_chongkong,punching_hole,冲孔,47.5,702.5,115.5,734.0,68.0,31.5,2142.0,0.0,524.0,0.5,
01722,train,data/raw/GC10-DET/6/img_07_4406645900_00530.jpg,data/raw/GC10-DET/lable/img_07_4406645900_00530.xml,1,5,6_siban,silk_spot,丝斑,851.0,299.5,960.0,580.5,109.0,281.0,30629.0,0.0,524.0,0.5,
01723,val,data/raw/GC10-DET/6/img_01_425243300_00234.jpg,data/raw/GC10-DET/lable/img_01_425243300_00234.xml,1,5,6_siban,silk_spot,丝斑,642.5,292.0,905.0,729.0,262.5,437.0,114712.5,0.0,524.0,0.5,
01724,train,data/raw/GC10-DET/3/img_05_425504800_00052.jpg,data/raw/GC10-DET/lable/img_05_425504800_00052.xml,1,2,3_yueyawan,crescent_gap,月牙弯,538.5,262.5,870.5,452.5,332.0,190.0,63080.0,0.0,524.0,0.5,
01725,val,data/raw/GC10-DET/8/img_02_4402329000_00001.jpg,data/raw/GC10-DET/lable/img_02_4402329000_00001.xml,1,7,8_yahen,rolled_pit,压痕,549.5,262.5,811.0,353.5,261.5,91.0,23796.5,0.0,524.0,0.5,
01725,val,data/raw/GC10-DET/8/img_02_4402329000_00001.jpg,data/raw/GC10-DET/lable/img_02_4402329000_00001.xml,2,7,8_yahen,rolled_pit,压痕,38.5,262.5,185.5,365.0,147.0,102.5,15067.5,0.0,524.0,0.5,
01725,val,data/raw/GC10-DET/8/img_02_4402329000_00001.jpg,data/raw/GC10-DET/lable/img_02_4402329000_00001.xml,3,7,8_yahen,rolled_pit,压痕,961.5,265.5,1024.0,348.5,62.5,83.0,5187.5,0.0,524.0,0.5,
01726,val,data/raw/GC10-DET/2/img_07_3403338100_00785.jpg,data/raw/GC10-DET/lable/img_07_3403338100_00785.xml,1,1,2_hanfeng,welding_line,焊缝,3.5,598.5,1024.0,647.0,1020.5,48.5,49494.25,0.0,524.0,0.5,
01727,val,data/raw/GC10-DET/10/img_03_4404612700_00049.jpg,data/raw/GC10-DET/lable/img_03_4404612700_00049.xml,1,9,10_yaozhe,waist_folding,腰折,74.0,280.5,945.0,747.0,871.0,466.5,406321.5,0.0,524.0,0.5,
01728,train,data/raw/GC10-DET/6/img_01_425005700_00201.jpg,data/raw/GC10-DET/lable/img_01_425005700_00201.xml,1,5,6_siban,silk_spot,丝斑,473.0,262.5,715.5,734.0,242.5,471.5,114338.75,0.0,524.0,0.5,
01729,train,data/raw/GC10-DET/6/img_04_4406645900_00808.jpg,data/raw/GC10-DET/lable/img_04_4406645900_00808.xml,1,5,6_siban,silk_spot,丝斑,47.5,328.0,102.5,450.0,55.0,122.0,6710.0,0.0,524.0,0.5,
01730,train,data/raw/GC10-DET/4/img_03_424826100_00528.jpg,data/raw/GC10-DET/lable/img_03_424826100_00528.xml,1,3,4_shuiban,water_spot,水斑,824.0,624.5,1000.5,762.0,176.5,137.5,24268.75,0.0,524.0,0.5,
01731,train,data/raw/GC10-DET/8/img_03_425622700_00002.jpg,data/raw/GC10-DET/lable/img_03_425622700_00002.xml,1,7,8_yahen,rolled_pit,压痕,245.0,465.0,360.0,538.0,115.0,73.0,8395.0,0.0,524.0,0.5,
01732,train,data/raw/GC10-DET/6/img_01_425005700_00302.jpg,data/raw/GC10-DET/lable/img_01_425005700_00302.xml,1,5,6_siban,silk_spot,丝斑,454.0,353.5,726.5,732.0,272.5,378.5,103141.25,0.0,524.0,0.5,
01733,train,data/raw/GC10-DET/3/img_08_425007500_01452.jpg,data/raw/GC10-DET/lable/img_08_425007500_01452.xml,1,2,3_yueyawan,crescent_gap,月牙弯,538.5,351.0,692.0,666.5,153.5,315.5,48429.25,0.0,524.0,0.5,
01733,train,data/raw/GC10-DET/3/img_08_425007500_01452.jpg,data/raw/GC10-DET/lable/img_08_425007500_01452.xml,2,1,2_hanfeng,welding_line,焊缝,1.5,488.0,594.5,540.5,593.0,52.5,31132.5,0.0,524.0,0.5,
01734,val,data/raw/GC10-DET/3/img_04_424826800_00003.jpg,data/raw/GC10-DET/lable/img_04_424826800_00003.xml,1,2,3_yueyawan,crescent_gap,月牙弯,341.0,655.0,466.5,762.0,125.5,107.0,13428.5,0.0,524.0,0.5,
01735,train,data/raw/GC10-DET/3/img_08_4402842500_01044.jpg,data/raw/GC10-DET/lable/img_08_4402842500_01044.xml,1,2,3_yueyawan,crescent_gap,月牙弯,0.5,262.5,254.0,762.0,253.5,499.5,126623.25,0.0,524.0,0.5,
01736,train,data/raw/GC10-DET/1/img_06_4406424700_00001.jpg,data/raw/GC10-DET/lable/img_06_4406424700_00001.xml,1,0,1_chongkong,punching_hole,冲孔,897.5,601.0,955.0,626.5,57.5,25.5,1466.25,0.0,524.0,0.5,
01736,train,data/raw/GC10-DET/1/img_06_4406424700_00001.jpg,data/raw/GC10-DET/lable/img_06_4406424700_00001.xml,2,1,2_hanfeng,welding_line,焊缝,1.0,510.5,1021.5,539.0,1020.5,28.5,29084.25,0.0,524.0,0.5,
01736,train,data/raw/GC10-DET/1/img_06_4406424700_00001.jpg,data/raw/GC10-DET/lable/img_06_4406424700_00001.xml,3,5,6_siban,silk_spot,丝斑,266.0,529.5,436.0,751.5,170.0,222.0,37740.0,0.0,524.0,0.5,
01737,test,data/raw/GC10-DET/3/img_05_425505100_00052.jpg,data/raw/GC10-DET/lable/img_05_425505100_00052.xml,1,2,3_yueyawan,crescent_gap,月牙弯,549.5,262.5,791.0,404.0,241.5,141.5,34172.25,0.0,524.0,0.5,
01738,train,data/raw/GC10-DET/7/img_06_425506300_01030.jpg,data/raw/GC10-DET/lable/img_06_425506300_01030.xml,1,6,7_yiwu,inclusion,异物,751.0,286.0,870.5,606.0,119.5,320.0,38240.0,0.0,524.0,0.5,
01739,train,data/raw/GC10-DET/10/img_07_4402719100_00014.jpg,data/raw/GC10-DET/lable/img_07_4402719100_00014.xml,1,9,10_yaozhe,waist_folding,腰折,151.5,288.5,1013.0,638.5,861.5,350.0,301525.0,0.0,524.0,0.5,
01740,train,data/raw/GC10-DET/2/img_01_425391800_00018.jpg,data/raw/GC10-DET/lable/img_01_425391800_00018.xml,1,1,2_hanfeng,welding_line,焊缝,488.5,397.5,1016.0,438.0,527.5,40.5,21363.75,0.0,524.0,0.5,
01740,train,data/raw/GC10-DET/2/img_01_425391800_00018.jpg,data/raw/GC10-DET/lable/img_01_425391800_00018.xml,2,2,3_yueyawan,crescent_gap,月牙弯,324.0,287.5,496.0,597.5,172.0,310.0,53320.0,0.0,524.0,0.5,
01741,train,data/raw/GC10-DET/4/img_02_424714400_00010.jpg,data/raw/GC10-DET/lable/img_02_424714400_00010.xml,1,3,4_shuiban,water_spot,水斑,883.0,482.0,961.5,620.0,78.5,138.0,10833.0,0.0,524.0,0.5,
01742,train,data/raw/GC10-DET/6/img_01_425005700_00273.jpg,data/raw/GC10-DET/lable/img_01_425005700_00273.xml,1,5,6_siban,silk_spot,丝斑,396.0,262.5,658.5,748.0,262.5,485.5,127443.75,0.0,524.0,0.5,
01743,train,data/raw/GC10-DET/3/img_02_425622400_00001.jpg,data/raw/GC10-DET/lable/img_02_425622400_00001.xml,1,1,2_hanfeng,welding_line,焊缝,50.0,404.0,1020.5,437.0,970.5,33.0,32026.5,0.0,524.0,0.5,
01743,train,data/raw/GC10-DET/3/img_02_425622400_00001.jpg,data/raw/GC10-DET/lable/img_02_425622400_00001.xml,2,2,3_yueyawan,crescent_gap,月牙弯,0.5,262.5,115.5,531.0,115.0,268.5,30877.5,0.0,524.0,0.5,
01744,val,data/raw/GC10-DET/1/img_03_4406425200_00001.jpg,data/raw/GC10-DET/lable/img_03_4406425200_00001.xml,1,0,1_chongkong,punching_hole,冲孔,40.5,425.5,97.5,457.5,57.0,32.0,1824.0,0.0,524.0,0.5,
01744,val,data/raw/GC10-DET/1/img_03_4406425200_00001.jpg,data/raw/GC10-DET/lable/img_03_4406425200_00001.xml,2,1,2_hanfeng,welding_line,焊缝,5.0,334.0,1021.5,367.5,1016.5,33.5,34052.75,0.0,524.0,0.5,
01745,test,data/raw/GC10-DET/6/img_08_4406743300_00388.jpg,data/raw/GC10-DET/lable/img_08_4406743300_00388.xml,1,5,6_siban,silk_spot,丝斑,289.5,362.5,472.0,695.0,182.5,332.5,60681.25,0.0,524.0,0.5,
01746,val,data/raw/GC10-DET/3/img_01_424826300_00950.jpg,data/raw/GC10-DET/lable/img_01_424826300_00950.xml,1,2,3_yueyawan,crescent_gap,月牙弯,565.5,262.5,716.0,478.0,150.5,215.5,32432.75,0.0,524.0,0.5,
01747,train,data/raw/GC10-DET/4/img_01_4406772100_00602.jpg,data/raw/GC10-DET/lable/img_01_4406772100_00602.xml,1,3,4_shuiban,water_spot,水斑,969.0,439.5,1024.0,538.0,55.0,98.5,5417.5,0.0,524.0,0.5,
01748,train,data/raw/GC10-DET/2/img_06_3403405900_00857.jpg,data/raw/GC10-DET/lable/img_06_3403405900_00857.xml,1,1,2_hanfeng,welding_line,焊缝,17.5,740.5,1024.0,761.0,1006.5,20.5,20633.25,0.0,524.0,0.5,
01749,train,data/raw/GC10-DET/1/img_06_425506600_00054.jpg,data/raw/GC10-DET/lable/img_06_425506600_00054.xml,1,0,1_chongkong,punching_hole,冲孔,930.5,492.0,979.5,524.0,49.0,32.0,1568.0,0.0,524.0,0.5,
01749,train,data/raw/GC10-DET/1/img_06_425506600_00054.jpg,data/raw/GC10-DET/lable/img_06_425506600_00054.xml,2,1,2_hanfeng,welding_line,焊缝,14.5,390.5,1019.0,443.0,1004.5,52.5,52736.25,0.0,524.0,0.5,
01750,train,data/raw/GC10-DET/7/img_03_425501800_01202.jpg,data/raw/GC10-DET/lable/img_03_425501800_01202.xml,1,6,7_yiwu,inclusion,异物,777.0,277.0,814.0,311.0,37.0,34.0,1258.0,0.0,524.0,0.5,
01750,train,data/raw/GC10-DET/7/img_03_425501800_01202.jpg,data/raw/GC10-DET/lable/img_03_425501800_01202.xml,2,6,7_yiwu,inclusion,异物,720.0,343.0,757.5,371.5,37.5,28.5,1068.75,0.0,524.0,0.5,
01751,train,data/raw/GC10-DET/3/img_05_424798500_01234.jpg,data/raw/GC10-DET/lable/img_05_424798500_01234.xml,1,2,3_yueyawan,crescent_gap,月牙弯,766.0,262.5,912.0,399.0,146.0,136.5,19929.0,0.0,524.0,0.5,
01752,train,data/raw/GC10-DET/3/img_04_425640100_00001.jpg,data/raw/GC10-DET/lable/img_04_425640100_00001.xml,1,2,3_yueyawan,crescent_gap,月牙弯,541.0,634.0,683.0,762.0,142.0,128.0,18176.0,0.0,524.0,0.5,
01753,train,data/raw/GC10-DET/4/img_02_3436813700_00307.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00307.xml,1,3,4_shuiban,water_spot,水斑,249.5,266.5,431.0,649.5,181.5,383.0,69514.5,0.0,524.0,0.5,
01754,train,data/raw/GC10-DET/5/img_02_425507200_01511.jpg,data/raw/GC10-DET/lable/img_02_425507200_01511.xml,1,4,5_youban,oil_spot,油斑,212.0,614.0,246.0,690.5,34.0,76.5,2601.0,0.0,524.0,0.5,
01754,train,data/raw/GC10-DET/5/img_02_425507200_01511.jpg,data/raw/GC10-DET/lable/img_02_425507200_01511.xml,2,4,5_youban,oil_spot,油斑,216.0,369.5,234.0,400.0,18.0,30.5,549.0,0.0,524.0,0.5,
01754,train,data/raw/GC10-DET/5/img_02_425507200_01511.jpg,data/raw/GC10-DET/lable/img_02_425507200_01511.xml,3,4,5_youban,oil_spot,油斑,214.5,272.0,231.5,297.0,17.0,25.0,425.0,0.0,524.0,0.5,
01755,test,data/raw/GC10-DET/3/img_08_425503800_00052.jpg,data/raw/GC10-DET/lable/img_08_425503800_00052.xml,1,2,3_yueyawan,crescent_gap,月牙弯,451.5,262.5,613.0,434.0,161.5,171.5,27697.25,0.0,524.0,0.5,
01756,val,data/raw/GC10-DET/2/img_02_425614400_00001.jpg,data/raw/GC10-DET/lable/img_02_425614400_00001.xml,1,1,2_hanfeng,welding_line,焊缝,0.5,670.0,1024.0,708.5,1023.5,38.5,39404.75,0.0,524.0,0.5,
01757,val,data/raw/GC10-DET/6/img_05_4406743300_00447.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00447.xml,1,5,6_siban,silk_spot,丝斑,501.0,303.5,656.0,725.5,155.0,422.0,65410.0,0.0,524.0,0.5,
01758,train,data/raw/GC10-DET/4/img_03_425505500_00298.jpg,data/raw/GC10-DET/lable/img_03_425505500_00298.xml,1,3,4_shuiban,water_spot,水斑,307.5,402.5,502.5,661.5,195.0,259.0,50505.0,0.0,524.0,0.5,
01759,test,data/raw/GC10-DET/6/img_04_436068100_00077.jpg,data/raw/GC10-DET/lable/img_04_436068100_00077.xml,1,5,6_siban,silk_spot,丝斑,20.5,308.5,143.5,671.5,123.0,363.0,44649.0,0.0,524.0,0.5,
01760,train,data/raw/GC10-DET/7/img_07_4402625300_01262.jpg,data/raw/GC10-DET/lable/img_07_4402625300_01262.xml,1,6,7_yiwu,inclusion,异物,161.5,262.5,233.0,458.0,71.5,195.5,13978.25,0.0,524.0,0.5,
01760,train,data/raw/GC10-DET/7/img_07_4402625300_01262.jpg,data/raw/GC10-DET/lable/img_07_4402625300_01262.xml,2,6,7_yiwu,inclusion,异物,0.5,262.5,25.0,454.0,24.5,191.5,4691.75,0.0,524.0,0.5,
01760,train,data/raw/GC10-DET/7/img_07_4402625300_01262.jpg,data/raw/GC10-DET/lable/img_07_4402625300_01262.xml,3,6,7_yiwu,inclusion,异物,110.5,381.5,155.5,467.5,45.0,86.0,3870.0,0.0,524.0,0.5,
01761,train,data/raw/GC10-DET/9/img_01_4402117200_00003.jpg,data/raw/GC10-DET/lable/img_01_4402117200_00003.xml,1,8,9_zhehen,crease,折痕,705.5,426.0,1024.0,475.5,318.5,49.5,15765.75,0.0,524.0,0.5,
01762,val,data/raw/GC10-DET/6/img_03_4406645900_00542.jpg,data/raw/GC10-DET/lable/img_03_4406645900_00542.xml,1,5,6_siban,silk_spot,丝斑,912.5,412.5,1024.0,545.5,111.5,133.0,14829.5,0.0,524.0,0.5,
01763,train,data/raw/GC10-DET/4/img_01_425007500_00003.jpg,data/raw/GC10-DET/lable/img_01_425007500_00003.xml,1,3,4_shuiban,water_spot,水斑,908.5,398.5,970.5,478.5,62.0,80.0,4960.0,0.0,524.0,0.5,
01764,test,data/raw/GC10-DET/10/img_06_425614600_00421.jpg,data/raw/GC10-DET/lable/img_06_425614600_00421.xml,1,9,10_yaozhe,waist_folding,腰折,563.0,306.5,867.5,696.0,304.5,389.5,118602.75,0.0,524.0,0.5,
01765,train,data/raw/GC10-DET/10/img_06_424826800_00500.jpg,data/raw/GC10-DET/lable/img_06_424826800_00500.xml,1,9,10_yaozhe,waist_folding,腰折,242.0,303.5,613.0,729.5,371.0,426.0,158046.0,0.0,524.0,0.5,
01766,train,data/raw/GC10-DET/4/img_02_424799200_00387.jpg,data/raw/GC10-DET/lable/img_02_424799200_00387.xml,1,3,4_shuiban,water_spot,水斑,588.0,679.5,682.5,762.0,94.5,82.5,7796.25,0.0,524.0,0.5,
01767,train,data/raw/GC10-DET/2/img_02_3403404500_01254.jpg,data/raw/GC10-DET/lable/img_02_3403404500_01254.xml,1,1,2_hanfeng,welding_line,焊缝,17.5,456.5,1024.0,487.5,1006.5,31.0,31201.5,0.0,524.0,0.5,
01767,train,data/raw/GC10-DET/2/img_02_3403404500_01254.jpg,data/raw/GC10-DET/lable/img_02_3403404500_01254.xml,2,2,3_yueyawan,crescent_gap,月牙弯,0.5,355.5,34.5,510.0,34.0,154.5,5253.0,0.0,524.0,0.5,
01768,train,data/raw/GC10-DET/2/img_03_3402616100_00002.jpg,data/raw/GC10-DET/lable/img_03_3402616100_00002.xml,1,1,2_hanfeng,welding_line,焊缝,0.5,639.5,1024.0,678.5,1023.5,39.0,39916.5,0.0,524.0,0.5,
01769,train,data/raw/GC10-DET/3/img_08_425638500_00713.jpg,data/raw/GC10-DET/lable/img_08_425638500_00713.xml,1,2,3_yueyawan,crescent_gap,月牙弯,505.0,262.5,600.5,328.0,95.5,65.5,6255.25,0.0,524.0,0.5,
01770,val,data/raw/GC10-DET/6/img_05_4406743300_00427.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00427.xml,1,5,6_siban,silk_spot,丝斑,520.0,299.5,685.5,749.5,165.5,450.0,74475.0,0.0,524.0,0.5,
01771,val,data/raw/GC10-DET/6/img_01_425243300_00221.jpg,data/raw/GC10-DET/lable/img_01_425243300_00221.xml,1,5,6_siban,silk_spot,丝斑,615.5,307.5,895.0,733.0,279.5,425.5,118927.25,0.0,524.0,0.5,
01772,train,data/raw/GC10-DET/6/img_04_4406645900_00678.jpg,data/raw/GC10-DET/lable/img_04_4406645900_00678.xml,1,5,6_siban,silk_spot,丝斑,33.5,497.5,112.5,715.0,79.0,217.5,17182.5,0.0,524.0,0.5,
01773,train,data/raw/GC10-DET/7/img_02_4406645900_00339.jpg,data/raw/GC10-DET/lable/img_02_4406645900_00339.xml,1,5,6_siban,silk_spot,丝斑,920.5,278.0,1024.0,666.5,103.5,388.5,40209.75,0.0,524.0,0.5,
01774,train,data/raw/GC10-DET/4/img_02_3436813700_00270.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00270.xml,1,3,4_shuiban,water_spot,水斑,165.0,271.5,442.0,762.0,277.0,490.5,135868.5,0.0,524.0,0.5,
01775,train,data/raw/GC10-DET/4/img_03_SIS001540_00775.jpg,data/raw/GC10-DET/lable/img_03_SIS001540_00775.xml,1,3,4_shuiban,water_spot,水斑,142.0,273.0,294.0,762.0,152.0,489.0,74328.0,0.0,524.0,0.5,
01776,test,data/raw/GC10-DET/3/img_07_425004200_00986.jpg,data/raw/GC10-DET/lable/img_07_425004200_00986.xml,1,1,2_hanfeng,welding_line,焊缝,0.5,730.0,838.5,757.5,838.0,27.5,23045.0,0.0,524.0,0.5,
01776,test,data/raw/GC10-DET/3/img_07_425004200_00986.jpg,data/raw/GC10-DET/lable/img_07_425004200_00986.xml,2,2,3_yueyawan,crescent_gap,月牙弯,795.0,561.0,919.0,762.0,124.0,201.0,24924.0,0.0,524.0,0.5,
01777,test,data/raw/GC10-DET/2/img_07_425503000_00053.jpg,data/raw/GC10-DET/lable/img_07_425503000_00053.xml,1,1,2_hanfeng,welding_line,焊缝,2.5,574.5,1023.5,616.5,1021.0,42.0,42882.0,0.0,524.0,0.5,
01777,test,data/raw/GC10-DET/2/img_07_425503000_00053.jpg,data/raw/GC10-DET/lable/img_07_425503000_00053.xml,2,0,1_chongkong,punching_hole,冲孔,0.5,666.5,22.0,709.0,21.5,42.5,913.75,0.0,524.0,0.5,
01778,train,data/raw/GC10-DET/4/img_03_424992300_00311.jpg,data/raw/GC10-DET/lable/img_03_424992300_00311.xml,1,3,4_shuiban,water_spot,水斑,41.0,548.5,173.0,662.5,132.0,114.0,15048.0,0.0,524.0,0.5,
01779,train,data/raw/GC10-DET/3/img_04_425637900_00001.jpg,data/raw/GC10-DET/lable/img_04_425637900_00001.xml,1,2,3_yueyawan,crescent_gap,月牙弯,583.5,599.5,711.5,762.0,128.0,162.5,20800.0,0.0,524.0,0.5,
01780,train,data/raw/GC10-DET/4/img_02_3436813700_00320.jpg,data/raw/GC10-DET/lable/img_02_3436813700_00320.xml,1,3,4_shuiban,water_spot,水斑,288.5,263.5,484.5,753.5,196.0,490.0,96040.0,0.0,524.0,0.5,
01781,val,data/raw/GC10-DET/6/img_01_425243300_00542.jpg,data/raw/GC10-DET/lable/img_01_425243300_00542.xml,1,5,6_siban,silk_spot,丝斑,624.0,352.5,841.0,739.5,217.0,387.0,83979.0,0.0,524.0,0.5,
01782,train,data/raw/GC10-DET/6/img_07_4406743300_00038.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00038.xml,1,5,6_siban,silk_spot,丝斑,382.0,275.0,584.5,733.5,202.5,458.5,92846.25,0.0,524.0,0.5,
01782,train,data/raw/GC10-DET/6/img_07_4406743300_00038.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00038.xml,2,5,6_siban,silk_spot,丝斑,598.0,284.0,1005.5,754.0,407.5,470.0,191525.0,0.0,524.0,0.5,
01783,train,data/raw/GC10-DET/10/img_07_4405133600_00039.jpg,data/raw/GC10-DET/lable/img_07_4405133600_00039.xml,1,9,10_yaozhe,waist_folding,腰折,73.0,291.0,988.5,729.0,915.5,438.0,400989.0,0.0,524.0,0.5,
01784,train,data/raw/GC10-DET/3/img_01_425637900_00899.jpg,data/raw/GC10-DET/lable/img_01_425637900_00899.xml,1,2,3_yueyawan,crescent_gap,月牙弯,377.0,264.0,492.0,447.0,115.0,183.0,21045.0,0.0,524.0,0.5,
01784,train,data/raw/GC10-DET/3/img_01_425637900_00899.jpg,data/raw/GC10-DET/lable/img_01_425637900_00899.xml,2,1,2_hanfeng,welding_line,焊缝,463.5,275.5,1024.0,298.5,560.5,23.0,12891.5,0.0,524.0,0.5,
01785,train,data/raw/GC10-DET/6/img_07_4406743300_00092.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00092.xml,1,5,6_siban,silk_spot,丝斑,552.5,278.5,996.0,733.5,443.5,455.0,201792.5,0.0,524.0,0.5,
01786,train,data/raw/GC10-DET/6/img_07_4406743300_00039.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00039.xml,1,5,6_siban,silk_spot,丝斑,273.5,279.0,616.0,733.5,342.5,454.5,155666.25,0.0,524.0,0.5,
01786,train,data/raw/GC10-DET/6/img_07_4406743300_00039.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00039.xml,2,5,6_siban,silk_spot,丝斑,641.5,280.0,997.0,724.0,355.5,444.0,157842.0,0.0,524.0,0.5,
