record_id,source_image,source_xml,raw_folder,raw_filename,raw_class_name,normalized_class_id,normalized_class_name,xmin,ymin,xmax,ymax,box_width,box_height,status,reason
img_05_4406743300_00570,data/raw/GC10-DET/6/img_05_4406743300_00570.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00570.xml,6,img_05_4406743300_00570.jpg,6_siban,5,silk_spot,999.0,150.0,1246.0,647.0,247.0,497.0,candidate,
img_05_4406743300_00608,data/raw/GC10-DET/6/img_05_4406743300_00608.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00608.xml,6,img_05_4406743300_00608.jpg,6_siban,5,silk_spot,1040.0,165.0,1212.0,942.0,172.0,777.0,candidate,
img_05_4406743300_00614,data/raw/GC10-DET/6/img_05_4406743300_00614.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00614.xml,6,img_05_4406743300_00614.jpg,6_siban,5,silk_spot,967.0,94.0,1207.0,971.0,240.0,877.0,candidate,
img_05_4406743300_00615,data/raw/GC10-DET/6/img_05_4406743300_00615.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00615.xml,6,img_05_4406743300_00615.jpg,6_siban,5,silk_spot,1025.0,125.0,1271.0,1000.0,246.0,875.0,candidate,
img_05_4406743300_00627,data/raw/GC10-DET/6/img_05_4406743300_00627.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00627.xml,6,img_05_4406743300_00627.jpg,6_siban,5,silk_spot,1018.0,142.0,1276.0,971.0,258.0,829.0,candidate,
img_05_4406743300_00687,data/raw/GC10-DET/6/img_05_4406743300_00687.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00687.xml,6,img_05_4406743300_00687.jpg,6_siban,5,silk_spot,1000.0,81.0,1276.0,901.0,276.0,820.0,candidate,
img_05_4406743300_00849,data/raw/GC10-DET/6/img_05_4406743300_00849.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00849.xml,6,img_05_4406743300_00849.jpg,6_siban,5,silk_spot,995.0,425.0,1099.0,939.0,104.0,514.0,candidate,
img_05_4406743300_00913,data/raw/GC10-DET/6/img_05_4406743300_00913.jpg,data/raw/GC10-DET/lable/img_05_4406743300_00913.xml,6,img_05_4406743300_00913.jpg,6_siban,5,silk_spot,1014.0,358.0,1249.0,853.0,235.0,495.0,candidate,
img_05_4406772100_00001,data/raw/GC10-DET/3/img_05_4406772100_00001.jpg,data/raw/GC10-DET/lable/img_05_4406772100_00001.xml,3,img_05_4406772100_00001.jpg,3_yueyawan,2,crescent_gap,1571.0,1.0,1910.0,435.0,339.0,434.0,candidate,
img_05_4406772100_00001,data/raw/GC10-DET/3/img_05_4406772100_00001.jpg,data/raw/GC10-DET/lable/img_05_4406772100_00001.xml,3,img_05_4406772100_00001.jpg,2_hanfeng,1,welding_line,1785.0,173.0,2048.0,232.0,263.0,59.0,candidate,
img_06_3402616100_00001,data/raw/GC10-DET/2/img_06_3402616100_00001.jpg,data/raw/GC10-DET/lable/img_06_3402616100_00001.xml,2,img_06_3402616100_00001.jpg,2_hanfeng,1,welding_line,18.0,201.0,2048.0,279.0,2030.0,78.0,candidate,
img_06_3402616100_00001,data/raw/GC10-DET/2/img_06_3402616100_00001.jpg,data/raw/GC10-DET/lable/img_06_3402616100_00001.xml,2,img_06_3402616100_00001.jpg,1_chongkong,0,punching_hole,1859.0,363.0,1987.0,440.0,128.0,77.0,candidate,
img_06_3402617400_01102,data/raw/GC10-DET/2/img_06_3402617400_01102.jpg,data/raw/GC10-DET/lable/img_06_3402617400_01102.xml,2,img_06_3402617400_01102.jpg,2_hanfeng,1,welding_line,5.0,5.0,2035.0,69.0,2030.0,64.0,candidate,
img_06_3402617400_01102,data/raw/GC10-DET/2/img_06_3402617400_01102.jpg,data/raw/GC10-DET/lable/img_06_3402617400_01102.xml,2,img_06_3402617400_01102.jpg,1_chongkong,0,punching_hole,1830.0,176.0,1951.0,234.0,121.0,58.0,candidate,
img_06_3402617500_00787,data/raw/GC10-DET/1/img_06_3402617500_00787.jpg,data/raw/GC10-DET/lable/img_06_3402617500_00787.xml,1,img_06_3402617500_00787.jpg,1_chongkong,0,punching_hole,1867.0,894.0,1972.0,950.0,105.0,56.0,candidate,
img_06_3402617500_00787,data/raw/GC10-DET/1/img_06_3402617500_00787.jpg,data/raw/GC10-DET/lable/img_06_3402617500_00787.xml,1,img_06_3402617500_00787.jpg,2_hanfeng,1,welding_line,15.0,690.0,2034.0,801.0,2019.0,111.0,candidate,
img_06_3402617700_00988,data/raw/GC10-DET/7/img_06_3402617700_00988.jpg,data/raw/GC10-DET/lable/img_06_3402617700_00988.xml,7,img_06_3402617700_00988.jpg,,,,,,,,,,no_object_in_xml,
img_06_3403328800_01055,data/raw/GC10-DET/1/img_06_3403328800_01055.jpg,data/raw/GC10-DET/lable/img_06_3403328800_01055.xml,1,img_06_3403328800_01055.jpg,1_chongkong,0,punching_hole,1853.0,83.0,1964.0,137.0,111.0,54.0,candidate,
img_06_3403328900_01020,data/raw/GC10-DET/1/img_06_3403328900_01020.jpg,data/raw/GC10-DET/lable/img_06_3403328900_01020.xml,1,img_06_3403328900_01020.jpg,1_chongkong,0,punching_hole,1858.0,948.0,1969.0,1000.0,111.0,52.0,candidate,
img_06_3403328900_01020,data/raw/GC10-DET/1/img_06_3403328900_01020.jpg,data/raw/GC10-DET/lable/img_06_3403328900_01020.xml,1,img_06_3403328900_01020.jpg,2_hanfeng,1,welding_line,8.0,747.0,2038.0,828.0,2030.0,81.0,candidate,
img_06_3403329100_01563,data/raw/GC10-DET/1/img_06_3403329100_01563.jpg,data/raw/GC10-DET/lable/img_06_3403329100_01563.xml,1,img_06_3403329100_01563.jpg,1_chongkong,0,punching_hole,1856.0,765.0,1958.0,824.0,102.0,59.0,candidate,
img_06_3403329100_01563,data/raw/GC10-DET/1/img_06_3403329100_01563.jpg,data/raw/GC10-DET/lable/img_06_3403329100_01563.xml,1,img_06_3403329100_01563.jpg,2_hanfeng,1,welding_line,26.0,568.0,2030.0,651.0,2004.0,83.0,candidate,
img_06_3403331500_01351,data/raw/GC10-DET/1/img_06_3403331500_01351.jpg,data/raw/GC10-DET/lable/img_06_3403331500_01351.xml,1,img_06_3403331500_01351.jpg,1_chongkong,0,punching_hole,1848.0,529.0,1964.0,584.0,116.0,55.0,candidate,
img_06_3403331500_01351,data/raw/GC10-DET/1/img_06_3403331500_01351.jpg,data/raw/GC10-DET/lable/img_06_3403331500_01351.xml,1,img_06_3403331500_01351.jpg,2_hanfeng,1,welding_line,340.0,344.0,2037.0,405.0,1697.0,61.0,candidate,
img_06_3403331500_01351,data/raw/GC10-DET/1/img_06_3403331500_01351.jpg,data/raw/GC10-DET/lable/img_06_3403331500_01351.xml,1,img_06_3403331500_01351.jpg,3_yueyawan,2,crescent_gap,169.0,80.0,348.0,590.0,179.0,510.0,candidate,
img_06_3403331800_01590,data/raw/GC10-DET/1/img_06_3403331800_01590.jpg,data/raw/GC10-DET/lable/img_06_3403331800_01590.xml,1,img_06_3403331800_01590.jpg,1_chongkong,0,punching_hole,1858.0,62.0,1959.0,116.0,101.0,54.0,candidate,
img_06_3403332000_00931,data/raw/GC10-DET/1/img_06_3403332000_00931.jpg,data/raw/GC10-DET/lable/img_06_3403332000_00931.xml,1,img_06_3403332000_00931.jpg,1_chongkong,0,punching_hole,1854.0,565.0,1958.0,624.0,104.0,59.0,candidate,
img_06_3403332000_00931,data/raw/GC10-DET/1/img_06_3403332000_00931.jpg,data/raw/GC10-DET/lable/img_06_3403332000_00931.xml,1,img_06_3403332000_00931.jpg,2_hanfeng,1,welding_line,2.0,378.0,2040.0,449.0,2038.0,71.0,candidate,
img_06_3403333000_00659,data/raw/GC10-DET/1/img_06_3403333000_00659.jpg,data/raw/GC10-DET/lable/img_06_3403333000_00659.xml,1,img_06_3403333000_00659.jpg,1_chongkong,0,punching_hole,1841.0,617.0,1953.0,666.0,112.0,49.0,candidate,
img_06_3403333000_00659,data/raw/GC10-DET/1/img_06_3403333000_00659.jpg,data/raw/GC10-DET/lable/img_06_3403333000_00659.xml,1,img_06_3403333000_00659.jpg,2_hanfeng,1,welding_line,16.0,434.0,2042.0,502.0,2026.0,68.0,candidate,
img_06_3403333200_00785,data/raw/GC10-DET/1/img_06_3403333200_00785.jpg,data/raw/GC10-DET/lable/img_06_3403333200_00785.xml,1,img_06_3403333200_00785.jpg,1_chongkong,0,punching_hole,1835.0,860.0,1946.0,921.0,111.0,61.0,candidate,
img_06_3403333200_00785,data/raw/GC10-DET/1/img_06_3403333200_00785.jpg,data/raw/GC10-DET/lable/img_06_3403333200_00785.xml,1,img_06_3403333200_00785.jpg,2_hanfeng,1,welding_line,10.0,668.0,2038.0,735.0,2028.0,67.0,candidate,
img_06_3403333400_00834,data/raw/GC10-DET/1/img_06_3403333400_00834.jpg,data/raw/GC10-DET/lable/img_06_3403333400_00834.xml,1,img_06_3403333400_00834.jpg,1_chongkong,0,punching_hole,1858.0,27.0,1964.0,91.0,106.0,64.0,candidate,
img_06_3403333400_00834,data/raw/GC10-DET/1/img_06_3403333400_00834.jpg,data/raw/GC10-DET/lable/img_06_3403333400_00834.xml,1,img_06_3403333400_00834.jpg,6_siban,5,silk_spot,32.0,71.0,508.0,892.0,476.0,821.0,candidate,
img_06_3403333400_00834,data/raw/GC10-DET/1/img_06_3403333400_00834.jpg,data/raw/GC10-DET/lable/img_06_3403333400_00834.xml,1,img_06_3403333400_00834.jpg,6_siban,5,silk_spot,707.0,37.0,1279.0,846.0,572.0,809.0,candidate,
img_06_3403333800_00715,data/raw/GC10-DET/1/img_06_3403333800_00715.jpg,data/raw/GC10-DET/lable/img_06_3403333800_00715.xml,1,img_06_3403333800_00715.jpg,1_chongkong,0,punching_hole,1841.0,593.0,1944.0,653.0,103.0,60.0,candidate,
img_06_3403333800_00715,data/raw/GC10-DET/1/img_06_3403333800_00715.jpg,data/raw/GC10-DET/lable/img_06_3403333800_00715.xml,1,img_06_3403333800_00715.jpg,2_hanfeng,1,welding_line,10.0,395.0,2040.0,493.0,2030.0,98.0,candidate,
img_06_3403333900_00758,data/raw/GC10-DET/1/img_06_3403333900_00758.jpg,data/raw/GC10-DET/lable/img_06_3403333900_00758.xml,1,img_06_3403333900_00758.jpg,1_chongkong,0,punching_hole,1840.0,396.0,1944.0,452.0,104.0,56.0,candidate,
img_06_3403333900_00758,data/raw/GC10-DET/1/img_06_3403333900_00758.jpg,data/raw/GC10-DET/lable/img_06_3403333900_00758.xml,1,img_06_3403333900_00758.jpg,2_hanfeng,1,welding_line,16.0,203.0,2040.0,282.0,2024.0,79.0,candidate,
img_06_3403334000_00839,data/raw/GC10-DET/1/img_06_3403334000_00839.jpg,data/raw/GC10-DET/lable/img_06_3403334000_00839.xml,1,img_06_3403334000_00839.jpg,1_chongkong,0,punching_hole,1843.0,750.0,1962.0,807.0,119.0,57.0,candidate,
img_06_3403334000_00839,data/raw/GC10-DET/1/img_06_3403334000_00839.jpg,data/raw/GC10-DET/lable/img_06_3403334000_00839.xml,1,img_06_3403334000_00839.jpg,2_hanfeng,1,welding_line,8.0,559.0,2042.0,657.0,2034.0,98.0,candidate,
img_06_3403334900_00596,data/raw/GC10-DET/2/img_06_3403334900_00596.jpg,data/raw/GC10-DET/lable/img_06_3403334900_00596.xml,2,img_06_3403334900_00596.jpg,2_hanfeng,1,welding_line,10.0,389.0,2047.0,446.0,2037.0,57.0,candidate,
img_06_3403334900_00596,data/raw/GC10-DET/2/img_06_3403334900_00596.jpg,data/raw/GC10-DET/lable/img_06_3403334900_00596.xml,2,img_06_3403334900_00596.jpg,1_chongkong,0,punching_hole,1836.0,557.0,1972.0,627.0,136.0,70.0,candidate,
img_06_3403337800_00766,data/raw/GC10-DET/2/img_06_3403337800_00766.jpg,data/raw/GC10-DET/lable/img_06_3403337800_00766.xml,2,img_06_3403337800_00766.jpg,2_hanfeng,1,welding_line,17.0,940.0,2048.0,996.0,2031.0,56.0,candidate,
img_06_3403338100_00785,data/raw/GC10-DET/2/img_06_3403338100_00785.jpg,data/raw/GC10-DET/lable/img_06_3403338100_00785.xml,2,img_06_3403338100_00785.jpg,2_hanfeng,1,welding_line,17.0,425.0,2048.0,516.0,2031.0,91.0,candidate,
img_06_3403338100_00785,data/raw/GC10-DET/2/img_06_3403338100_00785.jpg,data/raw/GC10-DET/lable/img_06_3403338100_00785.xml,2,img_06_3403338100_00785.jpg,1_chongkong,0,punching_hole,1833.0,593.0,1976.0,660.0,143.0,67.0,candidate,
img_06_3403338800_00691,data/raw/GC10-DET/2/img_06_3403338800_00691.jpg,data/raw/GC10-DET/lable/img_06_3403338800_00691.xml,2,img_06_3403338800_00691.jpg,2_hanfeng,1,welding_line,17.0,571.0,2048.0,676.0,2031.0,105.0,candidate,
img_06_3403338800_00691,data/raw/GC10-DET/2/img_06_3403338800_00691.jpg,data/raw/GC10-DET/lable/img_06_3403338800_00691.xml,2,img_06_3403338800_00691.jpg,1_chongkong,0,punching_hole,1849.0,753.0,1974.0,819.0,125.0,66.0,candidate,
img_06_3403341200_01133,data/raw/GC10-DET/1/img_06_3403341200_01133.jpg,data/raw/GC10-DET/lable/img_06_3403341200_01133.xml,1,img_06_3403341200_01133.jpg,1_chongkong,0,punching_hole,1841.0,135.0,1948.0,201.0,107.0,66.0,candidate,
img_06_3403341200_01133,data/raw/GC10-DET/1/img_06_3403341200_01133.jpg,data/raw/GC10-DET/lable/img_06_3403341200_01133.xml,1,img_06_3403341200_01133.jpg,3_yueyawan,2,crescent_gap,1.0,1.0,248.0,306.0,247.0,305.0,candidate,
img_06_3403391400_01266,data/raw/GC10-DET/1/img_06_3403391400_01266.jpg,data/raw/GC10-DET/lable/img_06_3403391400_01266.xml,1,img_06_3403391400_01266.jpg,1_chongkong,0,punching_hole,1861.0,32.0,1964.0,86.0,103.0,54.0,candidate,
img_06_3403392000_01069,data/raw/GC10-DET/1/img_06_3403392000_01069.jpg,data/raw/GC10-DET/lable/img_06_3403392000_01069.xml,1,img_06_3403392000_01069.jpg,1_chongkong,0,punching_hole,1813.0,94.0,1918.0,150.0,105.0,56.0,candidate,
img_06_3403392100_00869,data/raw/GC10-DET/1/img_06_3403392100_00869.jpg,data/raw/GC10-DET/lable/img_06_3403392100_00869.xml,1,img_06_3403392100_00869.jpg,1_chongkong,0,punching_hole,1858.0,114.0,1951.0,176.0,93.0,62.0,candidate,
img_06_3403392100_00869,data/raw/GC10-DET/1/img_06_3403392100_00869.jpg,data/raw/GC10-DET/lable/img_06_3403392100_00869.xml,1,img_06_3403392100_00869.jpg,3_yueyawan,2,crescent_gap,3.0,1.0,88.0,124.0,85.0,123.0,candidate,
img_06_3403393200_01334,data/raw/GC10-DET/1/img_06_3403393200_01334.jpg,data/raw/GC10-DET/lable/img_06_3403393200_01334.xml,1,img_06_3403393200_01334.jpg,1_chongkong,0,punching_hole,1853.0,25.0,1958.0,84.0,105.0,59.0,candidate,
img_06_3403393200_01334,data/raw/GC10-DET/1/img_06_3403393200_01334.jpg,data/raw/GC10-DET/lable/img_06_3403393200_01334.xml,1,img_06_3403393200_01334.jpg,3_yueyawan,2,crescent_gap,3.0,3.0,118.0,120.0,115.0,117.0,candidate,
img_06_3403393800_01155,data/raw/GC10-DET/1/img_06_3403393800_01155.jpg,data/raw/GC10-DET/lable/img_06_3403393800_01155.xml,1,img_06_3403393800_01155.jpg,1_chongkong,0,punching_hole,1846.0,39.0,1953.0,103.0,107.0,64.0,candidate,
img_06_3403393800_01155,data/raw/GC10-DET/1/img_06_3403393800_01155.jpg,data/raw/GC10-DET/lable/img_06_3403393800_01155.xml,1,img_06_3403393800_01155.jpg,3_yueyawan,2,crescent_gap,76.0,1.0,210.0,124.0,134.0,123.0,candidate,
img_06_3403394100_01318,data/raw/GC10-DET/1/img_06_3403394100_01318.jpg,data/raw/GC10-DET/lable/img_06_3403394100_01318.xml,1,img_06_3403394100_01318.jpg,1_chongkong,0,punching_hole,1840.0,78.0,1948.0,144.0,108.0,66.0,candidate,
img_06_3403394100_01318,data/raw/GC10-DET/1/img_06_3403394100_01318.jpg,data/raw/GC10-DET/lable/img_06_3403394100_01318.xml,1,img_06_3403394100_01318.jpg,3_yueyawan,2,crescent_gap,64.0,1.0,208.0,141.0,144.0,140.0,candidate,
img_06_3403395200_01004,data/raw/GC10-DET/1/img_06_3403395200_01004.jpg,data/raw/GC10-DET/lable/img_06_3403395200_01004.xml,1,img_06_3403395200_01004.jpg,1_chongkong,0,punching_hole,1854.0,14.0,1953.0,71.0,99.0,57.0,candidate,
img_06_3403395200_01004,data/raw/GC10-DET/1/img_06_3403395200_01004.jpg,data/raw/GC10-DET/lable/img_06_3403395200_01004.xml,1,img_06_3403395200_01004.jpg,6_siban,5,silk_spot,282.0,29.0,781.0,881.0,499.0,852.0,candidate,
img_06_3403395200_01004,data/raw/GC10-DET/1/img_06_3403395200_01004.jpg,data/raw/GC10-DET/lable/img_06_3403395200_01004.xml,1,img_06_3403395200_01004.jpg,6_siban,5,silk_spot,846.0,18.0,1280.0,545.0,434.0,527.0,candidate,
img_06_3403395500_01126,data/raw/GC10-DET/1/img_06_3403395500_01126.jpg,data/raw/GC10-DET/lable/img_06_3403395500_01126.xml,1,img_06_3403395500_01126.jpg,1_chongkong,0,punching_hole,1856.0,17.0,1961.0,73.0,105.0,56.0,candidate,
img_06_3403397400_00907,data/raw/GC10-DET/1/img_06_3403397400_00907.jpg,data/raw/GC10-DET/lable/img_06_3403397400_00907.xml,1,img_06_3403397400_00907.jpg,1_chongkong,0,punching_hole,1843.0,48.0,1949.0,111.0,106.0,63.0,candidate,
img_06_3403397600_01060,data/raw/GC10-DET/1/img_06_3403397600_01060.jpg,data/raw/GC10-DET/lable/img_06_3403397600_01060.xml,1,img_06_3403397600_01060.jpg,1_chongkong,0,punching_hole,1822.0,111.0,1933.0,165.0,111.0,54.0,candidate,
img_06_3403398200_01043,data/raw/GC10-DET/1/img_06_3403398200_01043.jpg,data/raw/GC10-DET/lable/img_06_3403398200_01043.xml,1,img_06_3403398200_01043.jpg,1_chongkong,0,punching_hole,1835.0,14.0,1935.0,68.0,100.0,54.0,candidate,
img_06_3403398500_01173,data/raw/GC10-DET/1/img_06_3403398500_01173.jpg,data/raw/GC10-DET/lable/img_06_3403398500_01173.xml,1,img_06_3403398500_01173.jpg,1_chongkong,0,punching_hole,1849.0,29.0,1953.0,93.0,104.0,64.0,candidate,
img_06_3403399100_01155,data/raw/GC10-DET/1/img_06_3403399100_01155.jpg,data/raw/GC10-DET/lable/img_06_3403399100_01155.xml,1,img_06_3403399100_01155.jpg,1_chongkong,0,punching_hole,1813.0,927.0,1910.0,983.0,97.0,56.0,candidate,
img_06_3403399100_01155,data/raw/GC10-DET/1/img_06_3403399100_01155.jpg,data/raw/GC10-DET/lable/img_06_3403399100_01155.xml,1,img_06_3403399100_01155.jpg,2_hanfeng,1,welding_line,11.0,709.0,2037.0,830.0,2026.0,121.0,candidate,
img_06_3403399400_01044,data/raw/GC10-DET/1/img_06_3403399400_01044.jpg,data/raw/GC10-DET/lable/img_06_3403399400_01044.xml,1,img_06_3403399400_01044.jpg,1_chongkong,0,punching_hole,1849.0,57.0,1954.0,119.0,105.0,62.0,candidate,
img_06_3403399500_00887,data/raw/GC10-DET/1/img_06_3403399500_00887.jpg,data/raw/GC10-DET/lable/img_06_3403399500_00887.xml,1,img_06_3403399500_00887.jpg,1_chongkong,0,punching_hole,1851.0,96.0,1956.0,150.0,105.0,54.0,candidate,
img_06_3403399600_00739,data/raw/GC10-DET/1/img_06_3403399600_00739.jpg,data/raw/GC10-DET/lable/img_06_3403399600_00739.xml,1,img_06_3403399600_00739.jpg,1_chongkong,0,punching_hole,1843.0,83.0,1953.0,148.0,110.0,65.0,candidate,
img_06_3403399600_00739,data/raw/GC10-DET/1/img_06_3403399600_00739.jpg,data/raw/GC10-DET/lable/img_06_3403399600_00739.xml,1,img_06_3403399600_00739.jpg,5_youban,4,oil_spot,727.0,93.0,772.0,141.0,45.0,48.0,candidate,
img_06_3403399700_00746,data/raw/GC10-DET/1/img_06_3403399700_00746.jpg,data/raw/GC10-DET/lable/img_06_3403399700_00746.xml,1,img_06_3403399700_00746.jpg,1_chongkong,0,punching_hole,1851.0,803.0,1962.0,865.0,111.0,62.0,candidate,
img_06_3403399700_00746,data/raw/GC10-DET/1/img_06_3403399700_00746.jpg,data/raw/GC10-DET/lable/img_06_3403399700_00746.xml,1,img_06_3403399700_00746.jpg,2_hanfeng,1,welding_line,13.0,609.0,2038.0,700.0,2025.0,91.0,candidate,
img_06_3403399900_01007,data/raw/GC10-DET/1/img_06_3403399900_01007.jpg,data/raw/GC10-DET/lable/img_06_3403399900_01007.xml,1,img_06_3403399900_01007.jpg,1_chongkong,0,punching_hole,1853.0,281.0,1953.0,342.0,100.0,61.0,candidate,
img_06_3403399900_01007,data/raw/GC10-DET/1/img_06_3403399900_01007.jpg,data/raw/GC10-DET/lable/img_06_3403399900_01007.xml,1,img_06_3403399900_01007.jpg,2_hanfeng,1,welding_line,13.0,92.0,2035.0,170.0,2022.0,78.0,candidate,
img_06_3403400500_00339,data/raw/GC10-DET/1/img_06_3403400500_00339.jpg,data/raw/GC10-DET/lable/img_06_3403400500_00339.xml,1,img_06_3403400500_00339.jpg,1_chongkong,0,punching_hole,1871.0,948.0,1958.0,1000.0,87.0,52.0,candidate,
img_06_3403400500_00339,data/raw/GC10-DET/1/img_06_3403400500_00339.jpg,data/raw/GC10-DET/lable/img_06_3403400500_00339.xml,1,img_06_3403400500_00339.jpg,2_hanfeng,1,welding_line,8.0,744.0,2042.0,843.0,2034.0,99.0,candidate,
img_06_3403400800_00948,data/raw/GC10-DET/1/img_06_3403400800_00948.jpg,data/raw/GC10-DET/lable/img_06_3403400800_00948.xml,1,img_06_3403400800_00948.jpg,1_chongkong,0,punching_hole,1858.0,55.0,1961.0,107.0,103.0,52.0,candidate,
img_06_3403400800_00948,data/raw/GC10-DET/1/img_06_3403400800_00948.jpg,data/raw/GC10-DET/lable/img_06_3403400800_00948.xml,1,img_06_3403400800_00948.jpg,6_siban,5,silk_spot,565.0,11.0,1799.0,833.0,1234.0,822.0,candidate,
img_06_3403400800_00948,data/raw/GC10-DET/1/img_06_3403400800_00948.jpg,data/raw/GC10-DET/lable/img_06_3403400800_00948.xml,1,img_06_3403400800_00948.jpg,6_siban,5,silk_spot,32.0,22.0,561.0,295.0,529.0,273.0,candidate,
img_06_3403401000_00864,data/raw/GC10-DET/1/img_06_3403401000_00864.jpg,data/raw/GC10-DET/lable/img_06_3403401000_00864.xml,1,img_06_3403401000_00864.jpg,1_chongkong,0,punching_hole,1858.0,53.0,1967.0,103.0,109.0,50.0,candidate,
img_06_3403402100_00857,data/raw/GC10-DET/1/img_06_3403402100_00857.jpg,data/raw/GC10-DET/lable/img_06_3403402100_00857.xml,1,img_06_3403402100_00857.jpg,1_chongkong,0,punching_hole,1836.0,150.0,1946.0,207.0,110.0,57.0,candidate,
img_06_3403403400_00768,data/raw/GC10-DET/1/img_06_3403403400_00768.jpg,data/raw/GC10-DET/lable/img_06_3403403400_00768.xml,1,img_06_3403403400_00768.jpg,1_chongkong,0,punching_hole,1853.0,25.0,1953.0,83.0,100.0,58.0,candidate,
img_06_3403403700_00805,data/raw/GC10-DET/1/img_06_3403403700_00805.jpg,data/raw/GC10-DET/lable/img_06_3403403700_00805.xml,1,img_06_3403403700_00805.jpg,1_chongkong,0,punching_hole,1844.0,911.0,1951.0,968.0,107.0,57.0,candidate,
img_06_3403403700_00805,data/raw/GC10-DET/1/img_06_3403403700_00805.jpg,data/raw/GC10-DET/lable/img_06_3403403700_00805.xml,1,img_06_3403403700_00805.jpg,2_hanfeng,1,welding_line,21.0,709.0,2034.0,803.0,2013.0,94.0,candidate,
img_06_3403403800_00910,data/raw/GC10-DET/1/img_06_3403403800_00910.jpg,data/raw/GC10-DET/lable/img_06_3403403800_00910.xml,1,img_06_3403403800_00910.jpg,1_chongkong,0,punching_hole,1851.0,93.0,1966.0,150.0,115.0,57.0,candidate,
img_06_3403403800_00911,data/raw/GC10-DET/2/img_06_3403403800_00911.jpg,data/raw/GC10-DET/lable/img_06_3403403800_00911.xml,2,img_06_3403403800_00911.jpg,2_hanfeng,1,welding_line,5.0,889.0,2048.0,963.0,2043.0,74.0,candidate,
img_06_3403404000_00927,data/raw/GC10-DET/1/img_06_3403404000_00927.jpg,data/raw/GC10-DET/lable/img_06_3403404000_00927.xml,1,img_06_3403404000_00927.jpg,1_chongkong,0,punching_hole,1848.0,57.0,1944.0,119.0,96.0,62.0,candidate,
img_06_3403404000_00927,data/raw/GC10-DET/1/img_06_3403404000_00927.jpg,data/raw/GC10-DET/lable/img_06_3403404000_00927.xml,1,img_06_3403404000_00927.jpg,6_siban,5,silk_spot,797.0,27.0,900.0,981.0,103.0,954.0,candidate,
img_06_3403404000_00928,data/raw/GC10-DET/2/img_06_3403404000_00928.jpg,data/raw/GC10-DET/lable/img_06_3403404000_00928.xml,2,img_06_3403404000_00928.jpg,2_hanfeng,1,welding_line,8.0,842.0,2048.0,946.0,2040.0,104.0,candidate,
img_06_3403405000_00719,data/raw/GC10-DET/1/img_06_3403405000_00719.jpg,data/raw/GC10-DET/lable/img_06_3403405000_00719.xml,1,img_06_3403405000_00719.jpg,1_chongkong,0,punching_hole,1848.0,35.0,1956.0,104.0,108.0,69.0,candidate,
img_06_3403405000_00719,data/raw/GC10-DET/1/img_06_3403405000_00719.jpg,data/raw/GC10-DET/lable/img_06_3403405000_00719.xml,1,img_06_3403405000_00719.jpg,5_youban,4,oil_spot,64.0,57.0,134.0,124.0,70.0,67.0,candidate,
img_06_3403405000_00719,data/raw/GC10-DET/1/img_06_3403405000_00719.jpg,data/raw/GC10-DET/lable/img_06_3403405000_00719.xml,1,img_06_3403405000_00719.jpg,9_zhehen,8,crease,7.0,375.0,271.0,414.0,264.0,39.0,candidate,
img_06_3403405800_00821,data/raw/GC10-DET/1/img_06_3403405800_00821.jpg,data/raw/GC10-DET/lable/img_06_3403405800_00821.xml,1,img_06_3403405800_00821.jpg,1_chongkong,0,punching_hole,1848.0,170.0,1961.0,224.0,113.0,54.0,candidate,
img_06_3403405800_00821,data/raw/GC10-DET/1/img_06_3403405800_00821.jpg,data/raw/GC10-DET/lable/img_06_3403405800_00821.xml,1,img_06_3403405800_00821.jpg,3_yueyawan,2,crescent_gap,4.0,1.0,64.0,114.0,60.0,113.0,candidate,
img_06_3403405800_00821,data/raw/GC10-DET/1/img_06_3403405800_00821.jpg,data/raw/GC10-DET/lable/img_06_3403405800_00821.xml,1,img_06_3403405800_00821.jpg,9_zhehen,8,crease,3.0,495.0,362.0,551.0,359.0,56.0,candidate,
img_06_3403405900_00856,data/raw/GC10-DET/1/img_06_3403405900_00856.jpg,data/raw/GC10-DET/lable/img_06_3403405900_00856.xml,1,img_06_3403405900_00856.jpg,1_chongkong,0,punching_hole,1840.0,122.0,1956.0,186.0,116.0,64.0,candidate,
img_06_3403405900_00857,data/raw/GC10-DET/2/img_06_3403405900_00857.jpg,data/raw/GC10-DET/lable/img_06_3403405900_00857.xml,2,img_06_3403405900_00857.jpg,2_hanfeng,1,welding_line,35.0,957.0,2048.0,998.0,2013.0,41.0,candidate,
img_06_3403406000_00825,data/raw/GC10-DET/2/img_06_3403406000_00825.jpg,data/raw/GC10-DET/lable/img_06_3403406000_00825.xml,2,img_06_3403406000_00825.jpg,2_hanfeng,1,welding_line,28.0,140.0,2048.0,206.0,2020.0,66.0,candidate,
